Likelihood | Class | Feature
1.5849625007211563 | 1 | them in an
1.5849625007211563 | 0 | i am able
1.5849625007211563 | 0 | am able to
1.5849625007211563 | 1 | developer should have
1.5849625007211563 | 0 | and work with
1.5849625007211563 | 1 | like in silverlight
1.5849625007211563 | 0 | not NOT_provide NOT_any
1.5849625007211563 | 0 | this change would
1.5849625007211563 | 0 | within an app
1.5849625007211563 | 1 | this should also
1.5849625007211563 | 1 | also be fixed
1.5849625007211563 | 1 | be fixed in
1.5849625007211563 | 1 | fixed in the
1.5849625007211563 | 1 | wp sdk where
1.5849625007211563 | 1 | sdk where all
1.5849625007211563 | 1 | where all page
1.5849625007211563 | 1 | all page templates
1.5849625007211563 | 1 | including the pivot
1.5849625007211563 | 0 | is available to
1.5849625007211563 | 0 | to know the
1.5849625007211563 | 1 | helpful if we
1.5849625007211563 | 1 | if we have
1.5849625007211563 | 0 | your app and
1.5849625007211563 | 0 | it fires the
1.5849625007211563 | 0 | there is still
1.5849625007211563 | 1 | to the camera
1.5849625007211563 | 0 | have to ask
1.5849625007211563 | 0 | to ask the
1.5849625007211563 | 1 | way to save
1.5849625007211563 | 0 | see the current
1.5849625007211563 | 0 | determine if the
1.5849625007211563 | 0 | and we need
1.5849625007211563 | 0 | to calculate the
1.5849625007211563 | 1 | allowing the user
1.5849625007211563 | 1 | user to view
1.5849625007211563 | 1 | view the time
1.5849625007211563 | 1 | add the capability
1.5849625007211563 | 0 | you get the
1.5849625007211563 | 1 | to schedule a
1.5849625007211563 | 0 | and the user
1.5849625007211563 | 0 | no NOT_indication NOT_that
1.5849625007211563 | 1 | be a nice
1.5849625007211563 | 1 | a nice feature
1.5849625007211563 | 1 | just like android
1.5849625007211563 | 1 | i strongly think
1.5849625007211563 | 1 | strongly think that
1.5849625007211563 | 1 | think that more
1.5849625007211563 | 1 | that more background
1.5849625007211563 | 1 | more background color's
1.5849625007211563 | 1 | background color's should
1.5849625007211563 | 1 | color's should be
1.5849625007211563 | 1 | should be there
1.5849625007211563 | 1 | like instead of
1.5849625007211563 | 1 | of just black
1.5849625007211563 | 1 | just black and
1.5849625007211563 | 1 | green and stuff
1.5849625007211563 | 1 | make it so
1.5849625007211563 | 1 | it so the
1.5849625007211563 | 1 | the xbox app
1.5849625007211563 | 1 | would like a
1.5849625007211563 | 0 | NOT_the NOT_status NOT_bar
1.5849625007211563 | 0 | have anything to
1.5849625007211563 | 0 | anything to do
1.5849625007211563 | 0 | being one of
1.5849625007211563 | 0 | on other platforms
1.5849625007211563 | 0 | are missing from
1.5849625007211563 | 0 | the phone version
1.5849625007211563 | 1 | an option like
1.5849625007211563 | 0 | a standard feature
1.5849625007211563 | 0 | of the box
1.5849625007211563 | 0 | impossible to get
1.5849625007211563 | 0 | to implement a
1.5849625007211563 | 1 | for not NOT_allowing
1.5849625007211563 | 0 | and so we
1.5849625007211563 | 0 | to date with
1.5849625007211563 | 0 | will not NOT_upload
1.5849625007211563 | 0 | to find that
1.5849625007211563 | 0 | find that the
1.5849625007211563 | 0 | i'm currently using
1.5849625007211563 | 0 | it's just one
1.5849625007211563 | 0 | just one area
1.5849625007211563 | 0 | one area that
1.5849625007211563 | 0 | area that i
1.5849625007211563 | 0 | i can't recommend
1.5849625007211563 | 0 | but you cant
1.5849625007211563 | 0 | NOT_ rd NOT_party
1.5849625007211563 | 0 | rd NOT_party NOT_app
1.5849625007211563 | 0 | important feature lacking
1.5849625007211563 | 0 | feature lacking in
1.5849625007211563 | 0 | scrolling up and
1.5849625007211563 | 0 | would open the
1.5849625007211563 | 0 | add more colors
1.5849625007211563 | 0 | add a route
1.5849625007211563 | 0 | will be shown
1.5849625007211563 | 0 | the only possibility
1.5849625007211563 | 0 | only possibility to
1.5849625007211563 | 0 | apps can't show
1.5849625007211563 | 0 | can't show the
1.5849625007211563 | 0 | show the traveled
1.5849625007211563 | 0 | the traveled route
1.5849625007211563 | 0 | traveled route at
1.5849625007211563 | 1 | should be usable
1.5849625007211563 | 0 | at least one
1.5849625007211563 | 1 | make sure that
1.5849625007211563 | 1 | accessible from the
1.5849625007211563 | 0 | you see a
1.5849625007211563 | 1 | scan it and
1.5849625007211563 | 1 | it and bing
1.5849625007211563 | 1 | and bing vision
1.5849625007211563 | 1 | bing vision give
1.5849625007211563 | 1 | list of the
1.5849625007211563 | 1 | of the nearest
1.5849625007211563 | 1 | allow zune music
1.5849625007211563 | 1 | zune music video
1.5849625007211563 | 1 | music video tile
1.5849625007211563 | 1 | video tile in
1.5849625007211563 | 1 | tile in windows
1.5849625007211563 | 1 | phone to fetch
1.5849625007211563 | 1 | to fetch metadata
1.5849625007211563 | 1 | fetch metadata and
1.5849625007211563 | 1 | metadata and display
1.5849625007211563 | 1 | and display artist
1.5849625007211563 | 1 | display artist images
1.5849625007211563 | 1 | artist images and
1.5849625007211563 | 1 | images and artist
1.5849625007211563 | 1 | and artist names
1.5849625007211563 | 1 | artist names in
1.5849625007211563 | 1 | names in india
1.5849625007211563 | 1 | in india too
1.5849625007211563 | 1 | settings applications lock
1.5849625007211563 | 1 | applications lock wallpaper
1.5849625007211563 | 1 | lock wallpaper show
1.5849625007211563 | 1 | wallpaper show artist
1.5849625007211563 | 1 | show artist image
1.5849625007211563 | 1 | artist image when
1.5849625007211563 | 1 | image when playing
1.5849625007211563 | 1 | when playing music
1.5849625007211563 | 1 | playing music under
1.5849625007211563 | 1 | music under lock
1.5849625007211563 | 1 | under lock screen
1.5849625007211563 | 0 | not NOT_work NOT_until
1.5849625007211563 | 1 | add an option
1.5849625007211563 | 0 | add an image
1.5849625007211563 | 0 | are the same
1.5849625007211563 | 1 | you guys employed
1.5849625007211563 | 1 | guys employed a
1.5849625007211563 | 1 | net module like
1.5849625007211563 | 1 | module like imageresizing
1.5849625007211563 | 1 | net on your
1.5849625007211563 | 1 | on your hosting
1.5849625007211563 | 1 | your hosting clusters
1.5849625007211563 | 1 | you could reduce
1.5849625007211563 | 1 | could reduce it
1.5849625007211563 | 1 | reduce it to
1.5849625007211563 | 1 | it to screenshots
1.5849625007211563 | 1 | to screenshots per
1.5849625007211563 | 1 | per language by
1.5849625007211563 | 1 | language by only
1.5849625007211563 | 1 | by only submitting
1.5849625007211563 | 1 | only submitting wxga
1.5849625007211563 | 1 | submitting wxga and
1.5849625007211563 | 0 | a developer has
1.5849625007211563 | 0 | has to go
1.5849625007211563 | 0 | go through to
1.5849625007211563 | 0 | to publish an
1.5849625007211563 | 0 | have a valid
1.5849625007211563 | 0 | account i have
1.5849625007211563 | 0 | am developing an
1.5849625007211563 | 0 | app that play
1.5849625007211563 | 0 | that play remote
1.5849625007211563 | 0 | play remote mp
1.5849625007211563 | 0 | remote mp file
1.5849625007211563 | 0 | mp file via
1.5849625007211563 | 0 | file via internet
1.5849625007211563 | 0 | via internet using
1.5849625007211563 | 0 | internet using mediaelement
1.5849625007211563 | 0 | app has no
1.5849625007211563 | 0 | emulator and device
1.5849625007211563 | 0 | time to get
1.5849625007211563 | 0 | sometimes when i
1.5849625007211563 | 0 | when i seek
1.5849625007211563 | 0 | i seek the
1.5849625007211563 | 0 | seek the video
1.5849625007211563 | 0 | the video by
1.5849625007211563 | 0 | video by changing
1.5849625007211563 | 0 | by changing position
1.5849625007211563 | 0 | changing position property
1.5849625007211563 | 0 | i've got a
1.5849625007211563 | 0 | in comparison with
1.5849625007211563 | 0 | comparison with ios
1.5849625007211563 | 0 | there any plan
1.5849625007211563 | 0 | any plan to
1.5849625007211563 | 0 | state buffering state
1.5849625007211563 | 0 | buffering state buffering
1.5849625007211563 | 1 | create a better
1.5849625007211563 | 0 | is not NOT_acceptable
1.5849625007211563 | 0 | to provide your
1.5849625007211563 | 0 | provide your own
1.5849625007211563 | 0 | today i can't
1.5849625007211563 | 0 | i can't instantiate
1.5849625007211563 | 0 | can't instantiate a
1.5849625007211563 | 0 | instantiate a mappolygon
1.5849625007211563 | 0 | a mappolygon in
1.5849625007211563 | 0 | mappolygon in an
1.5849625007211563 | 0 | in an itemcontrol
1.5849625007211563 | 0 | an itemcontrol from
1.5849625007211563 | 0 | itemcontrol from xaml
1.5849625007211563 | 0 | sample from my
1.5849625007211563 | 0 | from my old
1.5849625007211563 | 0 | my old bing
1.5849625007211563 | 0 | old bing map
1.5849625007211563 | 0 | bing map application
1.5849625007211563 | 0 | map application my
1.5849625007211563 | 0 | application my maplayer
1.5849625007211563 | 0 | my maplayer name
1.5849625007211563 | 0 | maplayer name aisalayer
1.5849625007211563 | 0 | name aisalayer visibility
1.5849625007211563 | 0 | aisalayer visibility visible
1.5849625007211563 | 0 | visibility visible opacity
1.5849625007211563 | 0 | mapitemscontrol name atracks
1.5849625007211563 | 0 | name atracks itemssource
1.5849625007211563 | 0 | atracks itemssource binding
1.5849625007211563 | 0 | itemtemplate datatemplate my
1.5849625007211563 | 0 | datatemplate my mappolyline
1.5849625007211563 | 0 | my mappolyline stroke
1.5849625007211563 | 0 | mappolyline stroke black
1.5849625007211563 | 0 | stroke black strokethickness
1.5849625007211563 | 0 | black strokethickness locations
1.5849625007211563 | 0 | strokethickness locations binding
1.5849625007211563 | 0 | datatemplate my mapitemscontrol
1.5849625007211563 | 0 | itemtemplate my mapitemscontrol
1.5849625007211563 | 0 | my mapitemscontrol my
1.5849625007211563 | 0 | position binding ship
1.5849625007211563 | 0 | hello sir ma'am
1.5849625007211563 | 0 | we can access
1.5849625007211563 | 0 | can access system
1.5849625007211563 | 0 | access system files
1.5849625007211563 | 0 | think that which
1.5849625007211563 | 0 | that which users
1.5849625007211563 | 0 | which users have
1.5849625007211563 | 0 | users have buy
1.5849625007211563 | 0 | have buy your
1.5849625007211563 | 0 | buy your windows
1.5849625007211563 | 0 | phone with contract
1.5849625007211563 | 0 | with contract they
1.5849625007211563 | 0 | contract they can
1.5849625007211563 | 0 | they can misuse
1.5849625007211563 | 0 | can misuse it
1.5849625007211563 | 0 | misuse it then
1.5849625007211563 | 0 | it then please
1.5849625007211563 | 0 | then please left
1.5849625007211563 | 0 | please left them
1.5849625007211563 | 0 | left them and
1.5849625007211563 | 0 | them and unlock
1.5849625007211563 | 0 | and unlock that
1.5849625007211563 | 0 | unlock that phone
1.5849625007211563 | 0 | that phone who
1.5849625007211563 | 0 | phone who has
1.5849625007211563 | 0 | who has buy
1.5849625007211563 | 0 | has buy windows
1.5849625007211563 | 0 | windows phone without
1.5849625007211563 | 0 | phone without any
1.5849625007211563 | 0 | without any contract
1.5849625007211563 | 0 | any contract and
1.5849625007211563 | 0 | contract and have
1.5849625007211563 | 0 | and have factory
1.5849625007211563 | 0 | have factory unlock
1.5849625007211563 | 0 | factory unlock here
1.5849625007211563 | 0 | unlock here factory
1.5849625007211563 | 0 | here factory unlock
1.5849625007211563 | 0 | factory unlock means
1.5849625007211563 | 0 | unlock means that
1.5849625007211563 | 0 | means that phone
1.5849625007211563 | 0 | that phone which
1.5849625007211563 | 0 | phone which can
1.5849625007211563 | 0 | which can accept
1.5849625007211563 | 0 | can accept any
1.5849625007211563 | 0 | accept any sim
1.5849625007211563 | 0 | any sim if
1.5849625007211563 | 0 | sim if you
1.5849625007211563 | 0 | if you unlock
1.5849625007211563 | 0 | you unlock windows
1.5849625007211563 | 0 | phone then which
1.5849625007211563 | 0 | then which users
1.5849625007211563 | 0 | which users don't
1.5849625007211563 | 0 | users don't have
1.5849625007211563 | 0 | don't have sufficient
1.5849625007211563 | 0 | have sufficient knowledge
1.5849625007211563 | 0 | sufficient knowledge and
1.5849625007211563 | 0 | knowledge and by
1.5849625007211563 | 0 | and by mistake
1.5849625007211563 | 0 | by mistake they
1.5849625007211563 | 0 | mistake they can
1.5849625007211563 | 0 | they can corrupt
1.5849625007211563 | 0 | can corrupt delete
1.5849625007211563 | 0 | corrupt delete system
1.5849625007211563 | 0 | delete system files
1.5849625007211563 | 0 | able to modify
1.5849625007211563 | 0 | which are not
1.5849625007211563 | 0 | millions of users
1.5849625007211563 | 0 | hope you will
1.5849625007211563 | 0 | think about it
1.5849625007211563 | 0 | about it and
1.5849625007211563 | 1 | on its own
1.5849625007211563 | 0 | be one of
1.5849625007211563 | 0 | it is used
1.5849625007211563 | 0 | but look what
1.5849625007211563 | 0 | look what happens
1.5849625007211563 | 0 | happens when i
1.5849625007211563 | 0 | i try note
1.5849625007211563 | 0 | try note the
1.5849625007211563 | 0 | note the lower
1.5849625007211563 | 0 | the lower case
1.5849625007211563 | 0 | lower case i
1.5849625007211563 | 0 | case i to
1.5849625007211563 | 0 | i to use
1.5849625007211563 | 0 | use the auto
1.5849625007211563 | 0 | the auto complete
1.5849625007211563 | 0 | which is set
1.5849625007211563 | 0 | set to add
1.5849625007211563 | 0 | add a space
1.5849625007211563 | 0 | a space after
1.5849625007211563 | 0 | space after being
1.5849625007211563 | 0 | after being used
1.5849625007211563 | 0 | being used it
1.5849625007211563 | 0 | this api would
1.5849625007211563 | 0 | permit to open
1.5849625007211563 | 0 | is useful for
1.5849625007211563 | 0 | is active and
1.5849625007211563 | 0 | in the os
1.5849625007211563 | 0 | the os itself
1.5849625007211563 | 0 | the app will
1.5849625007211563 | 0 | the trusted app
1.5849625007211563 | 0 | trusted app center
1.5849625007211563 | 0 | an example for
1.5849625007211563 | 0 | without user intervention
1.5849625007211563 | 0 | manage contacts read
1.5849625007211563 | 0 | doesn't work if
1.5849625007211563 | 0 | annoying having to
1.5849625007211563 | 0 | download and install
1.5849625007211563 | 0 | like to register
1.5849625007211563 | 0 | to register a
1.5849625007211563 | 1 | so that when
1.5849625007211563 | 0 | is redirected to
1.5849625007211563 | 0 | redirected to the
1.5849625007211563 | 0 | in windows mobile
1.5849625007211563 | 0 | it's very good
1.5849625007211563 | 0 | very good for
1.5849625007211563 | 0 | do not NOT_allow
1.5849625007211563 | 0 | i assume the
1.5849625007211563 | 0 | where can i
1.5849625007211563 | 0 | me to play
1.5849625007211563 | 0 | take the screenshot
1.5849625007211563 | 0 | no NOT_need NOT_to
1.5849625007211563 | 0 | NOT_implemented NOT_in NOT_the
1.5849625007211563 | 0 | NOT_in NOT_the NOT_control
1.5849625007211563 | 0 | the sms service
1.5849625007211563 | 0 | have to confirm
1.5849625007211563 | 0 | to get that
1.5849625007211563 | 0 | one of my
1.5849625007211563 | 0 | new name in
1.5849625007211563 | 0 | to the new
1.5849625007211563 | 0 | and it has
1.5849625007211563 | 0 | for a while
1.5849625007211563 | 0 | any of the
1.5849625007211563 | 1 | lock the screen
1.5849625007211563 | 0 | the screen turned
1.5849625007211563 | 0 | screen turned off
1.5849625007211563 | 0 | pressing the unlock
1.5849625007211563 | 0 | the unlock button
1.5849625007211563 | 0 | unlock button would
1.5849625007211563 | 0 | button would again
1.5849625007211563 | 0 | would again display
1.5849625007211563 | 0 | again display my
1.5849625007211563 | 0 | display my page
